compositionDate;securityDate;inputCurrency;stoxxid;securityName;isin;sedol;currency;icb5_l1;icb5_l2;icb5_l3;icb5_l4;country;BBGTicker;shareClass;RIC;RICExtension;parentStoxxId;countryOfIncorporation;ISO2CountryDom;exchangeName;isoCountryCode;countryCode;mappedRegions;isoMicCode;closePrice;adjustedOpenPrice;adjustedOpenGross;adjustedOpenNet;adjustmentFactor;fxLocUsed;isStockConnectSecurity;Foreign Ownership Limit;Foreign Holding;Foreign Headroom;FreeFloat;shares;ffmcap;size;index_weight_close;index_weight_open;ADTV_3m_USD;ADTV_3m_EUR;ADTV_6m_USD;ADTV_6m_EUR;ADTV_9m_USD;ADTV_9m_EUR;ADTV_12m_USD;ADTV_12m_EUR;orgPermId;comName;typeCode;description;ultimateParentOrgPermID;ultimateParentName;ultimateParentTypeCode;ultimateParentTypeDescription;axiomaId;composition_date;Unnamed: 0;reportDate;dj_id;vol;inverse;inverse_vol
20241223;20241223;EUR;451180;HANNOVER RUECK;DE0008402215;4511809;EUR;30;3030;303020;30302020;DE;;;HNRGn.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;244.4;244.4;244.4;244.4;;1.0;False;1.0;0.0;1.0;0.4978;120597134;14672127108;;0.0027522;0.0027346;26557771.4656127;24890459.2704502;25371135.9980304;23439703.6220761;26326770.731160294;24362702.5611583;26225172.8491302;24243922.8566335;4295869315;Hannover Rueck SE;COM;Business Organization;5000061461;HDI Haftpflichtverband der Deutschen Industrie Versicherungsverein auf;COM;Business Organization;YF88XTZ57;2024-12-23;653;2024-12-05;451180;0.20277552533471;1;4.9315616287979385
20241223;20241223;EUR;451361;KEMIRA;FI0009004824;4513612;EUR;55;5520;552010;55201000;FI;;;KEMIRA.HE;HE;;FI;FI;Nasdaq Nordic Helsinki;FI;FI;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','19':'Nordic','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','38':'Nordic (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XHEL;19.5;19.5;19.5;19.5;;1.0;False;1.0;0.0;1.0;0.774;155342557;2344585213;;0.0004305;0.000437;2998293.76794111;2813005.03029766;3257644.9896497;3008145.04584776;3651251.3351513;3380035.15312604;3905223.16296488;3617315.35558379;4295866550;Kemira Oyj;COM;Business Organization;4295866550;Kemira Oyj;COM;Business Organization;7X55GVF20;2024-12-23;1733;2024-12-05;451361;0.291809402922983;1;3.4268943700348444
20241223;20241223;EUR;452518;WARTSILA;FI0009003727;4525189;EUR;50;5020;502040;50204030;FI;;;WRT1V.HE;HE;;FI;FI;Nasdaq Nordic Helsinki;FI;FI;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','19':'Nordic','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','38':'Nordic (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XHEL;17.05;17.05;17.05;17.05;;1.0;False;1.0;0.0;1.0;0.823;591723390;8303151367;;0.0015552;0.0015475;19045923.2458911;17790606.8990922;16258574.4275502;15015580.7313755;16979421.8723362;15711039.743489498;16076554.4876326;14862506.6544301;4295866556;Wartsila Oyj Abp;COM;Business Organization;4295866556;Wartsila Oyj Abp;COM;Business Organization;BJQ2JY5P1;2024-12-23;1805;2024-12-05;452518;0.297330911673584;1;3.363256091912235
20241223;20241223;EUR;453456;KPN;NL0000009082;5956078;EUR;15;1510;151020;15102015;NL;;;KPN.AS1;AS1;;NL;NL;;;NL;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;3.509;3.509;3.509;3.509;;1.0;False;1.0;0.0;1.0;1.0;3888930422;13646256851;;0.002545;0.0025816;28316627.464526;26505358.742706303;29983959.958236;27655218.104825;33599300.42996369;31072096.162044104;37912287.21243329;35025899.7552998;4295884844;Koninklijke KPN NV;COM;Business Organization;4295884844;Koninklijke KPN NV;COM;Business Organization;N3AR1FG81;2024-12-23;1;2024-12-05;453456;0.121565503762932;1;8.22601781793399
20241223;20241223;EUR;453478;L'OREAL;FR0000120321;4057808;EUR;40;4020;402040;40204035;FR;;;OREP.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;336.95;336.95;336.95;336.95;;1.0;False;1.0;0.0;1.0;0.451;534311946;81196421002;;0.015262;0.0151716;153490869.621718;143761130.626115;152934278.565324;141179224.10978502;148388292.435097;137266529.74540502;144105357.822876;133199529.574751;4295867384;L'Oreal SA;COM;Business Organization;4295867384;L'Oreal SA;COM;Business Organization;M517B87V5;2024-12-23;933;2024-12-05;453478;0.222458998534236;1;4.495210382987056
20241223;20241223;EUR;453770;LUFTHANSA;DE0008232125;5287488;EUR;40;4050;405010;40501010;DE;;;LHAG.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;6.206;6.206;6.206;6.206;;1.0;False;0.49;0.0;1.0;0.5;1198316673;3718376636;;0.0006953;0.000692;34639693.6569013;32368015.827651;34038928.18166;31399797.0324482;38737151.692069605;35852384.5741315;38427505.566467606;35519767.2996009;4295868979;Deutsche Lufthansa AG;COM;Business Organization;4295868979;Deutsche Lufthansa AG;COM;Business Organization;9WRUVH658;2024-12-23;1445;2024-12-05;453770;0.260875439744633;1;3.8332470123630067
20241223;20241223;EUR;454005;LVMH MOET HENNESSY;FR0000121014;4061412;EUR;40;4020;402040;40204020;FR;;;LVMH.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;628.1;628.1;628.1;628.1;;1.0;False;1.0;0.0;1.0;0.511;500141700;160525029904;;0.0301275;0.0299184;295444199.63335603;276380460.835825;298409042.215998;275077707.98618;282866614.910434;261364996.326915;285952044.81936604;264028329.890679;4295866862;LVMH Moet Hennessy Louis Vuitton SE;COM;Business Organization;4295866862;LVMH Moet Hennessy Louis Vuitton SE;COM;Business Organization;PDKAYCCF2;2024-12-23;1605;2024-12-05;454005;0.277526560478594;1;3.6032587233290467
20241223;20241223;EUR;457270;BOLLORE;FR0000039299;4572709;EUR;50;5020;502060;50206060;FR;;;BOLL.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;5.76;5.76;5.76;5.76;;1.0;False;1.0;0.0;1.0;0.2466;2852174816;4051274743;;0.0007656;0.0007551;5869618.70932342;5527469.99495724;6309918.17630224;5829963.56324538;5716049.69780049;5288199.818218499;5688045.53057919;5256848.02316821;4295868250;Bollore SE;COM;Business Organization;5000005686;Bollore Participations SE;COM;Business Organization;A1A94L8L3;2024-12-23;533;2024-12-05;457270;0.194774970886273;1;5.134129890764503
20241223;20241223;EUR;457481;MEDIOBANCA;IT0000062957;4574813;EUR;30;3020;302020;30202000;IT;;;MDBI.MI;MI;;IT;IT;Euronext Milan Electronic Share Market (prev. Borsa Italia MTA (Equities);IT;IT;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};MTAA;13.76;13.76;13.76;13.76;;1.0;False;1.0;0.0;1.0;0.5888;832948824;6748458082;;0.0012708;0.0012667;39283151.33335271;36874596.4135741;33231765.466733698;30789160.1785472;34194407.6495312;31715417.6662817;37031945.8466858;34286705.4803268;4295875731;Mediobanca Banca di Credito Finanziario SpA;COM;Business Organization;4295875731;Mediobanca Banca di Credito Finanziario SpA;COM;Business Organization;TBZ8QQ5T7;2024-12-23;661;2024-12-05;457481;0.202855559755695;1;4.929615935616109
20241223;20241223;EUR;458260;GEA GRP;DE0006602006;4557104;EUR;50;5020;502040;50204000;DE;;;G1AG.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;48.3;48.3;48.3;48.3;;1.0;False;1.0;0.0;1.0;0.9001;172331076;7492064233;;0.0014013;0.0014148;14963111.4021394;14019921.255997;12817191.8053079;11861026.2937205;12532480.2412875;11609632.5442488;12333393.0465039;11408104.0799614;5000010681;GEA Group AG;COM;Business Organization;5000010681;GEA Group AG;COM;Business Organization;VAXWM5P63;2024-12-23;381;2024-12-05;458260;0.182992428933342;1;5.464706959894316
20241223;20241223;EUR;458836;MICHELIN;FR001400AJ45;BPBPJ01;EUR;40;4010;401010;40101015;FR;;;MICP.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;31.95;31.95;31.95;31.95;;1.0;False;1.0;0.0;1.0;1.0;708499977;22636574265;;0.0042158;0.0042574;49236077.7622974;46078057.6134207;49776157.9306416;45954780.2152784;52522137.1600545;48594684.6217342;51848210.394602;47929409.8574323;4295867411;Compagnie Generale des Etablissements Michelin SCA;COM;Business Organization;4295867411;Compagnie Generale des Etablissements Michelin SCA;COM;Business Organization;6H8D3A1P0;2024-12-23;471;2024-12-05;458836;0.191244751748417;1;5.228901660608719
20241223;20241223;EUR;458887;AXA;FR0000120628;7088429;EUR;30;3030;303020;30302010;FR;;;AXAF.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;33.51;33.51;33.51;33.51;;1.0;False;1.0;0.0;1.0;0.8386;2201287926;61859461834;;0.0116345;0.0115244;136559825.235196;128133200.508954;127211573.802324;117618461.841143;134863186.120717;124942846.226596;127326450.890931;117832887.385751;4295867483;AXA SA;COM;Business Organization;4295867483;AXA SA;COM;Business Organization;7ZCR8J1Z7;2024-12-23;341;2024-12-05;458887;0.180076528588055;1;5.553194565892653
20241223;20241223;EUR;461075;MUENCHENER RUECK;DE0008430026;5294121;EUR;30;3030;303020;30302020;DE;;;MUVGn.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;494.0;494.0;494.0;494.0;;1.0;False;1.0;0.0;1.0;1.0;133760287;66077581778;;0.0124525;0.0123154;131555431.809302;123298273.177747;122660701.582281;113369474.066132;124180511.192863;114958366.874305;123210669.967072;113924272.219621;4295868986;Muenchener Rueckversicherungs-Gesellschaft in Muenchen AG;COM;Business Organization;4295868986;Muenchener Rueckversicherungs-Gesellschaft in Muenchen AG;COM;Business Organization;4XJCD5MP4;2024-12-23;557;2024-12-05;461075;0.195386043603616;1;5.1180728242224
20241223;20241223;EUR;461785;DEUTSCHE POST;DE0005552004;4617859;EUR;50;5020;502060;50206040;DE;;;DHLn.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;33.64;33.64;33.64;33.64;;1.0;False;1.0;0.0;1.0;0.8301;1200000000;33509476800;;0.0062725;0.0062454;90141686.1427699;84417028.724463;87996210.498063;81231660.1802139;95453752.8239701;88306258.3260683;100759477.593317;93111236.0486528;4295869983;Deutsche Post AG;COM;Business Organization;4295869983;Deutsche Post AG;COM;Business Organization;U8AWF9PY3;2024-12-23;829;2024-12-05;461785;0.214950933724736;1;4.652224499199384
20241223;20241223;EUR;462220;ORION B;FI0009014377;B17NY40;EUR;20;2010;201030;20103015;FI;;;ORNBV.HE;HE;;FI;FI;Nasdaq Nordic Helsinki;FI;FI;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','19':'Nordic','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','38':'Nordic (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XHEL;42.78;42.78;42.78;42.78;;1.0;False;1.0;0.0;1.0;1.0;108159969;4627083474;;0.00086;0.0008607;9035583.72875401;8448639.81433426;9461989.56606365;8721290.05712734;9563252.31879377;8837329.90332566;9699934.38708172;8958254.18081737;4295866566;Orion Oyj;COM;Business Organization;4295866566;Orion Oyj;COM;Business Organization;2AG6KM6N0;2024-12-23;1141;2024-12-05;462220;0.23875673189927;1;4.188363578464015
20241223;20241223;EUR;463841;NOKIA;FI0009000681;5902941;EUR;15;1510;151010;15101010;FI;;;NOKIA.HE;HE;;FI;FI;Nasdaq Nordic Helsinki;FI;FI;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','19':'Nordic','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','38':'Nordic (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XHEL;4.224;4.224;4.224;4.224;;1.0;False;1.0;0.0;1.0;0.9436;5763496565;22971950955;;0.0043191;0.0041634;56836102.55870871;53175698.2730552;51532230.684000105;47603575.4710703;51126284.2486964;47318857.4037956;49679858.3949026;45927865.00488351;4295866480;Nokia Oyj;COM;Business Organization;4295866480;Nokia Oyj;COM;Business Organization;UWQ9DUKT5;2024-12-23;1709;2024-12-05;463841;0.290469927304529;1;3.4426971813560545
20241223;20241223;EUR;465145;OMV;AT0000743059;4651459;EUR;60;6010;601010;60101000;AT;;;OMVV.VI;VI;;AT;AT;Wienerborse - Main market;AT;AT;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};WBAH;36.36;36.36;36.36;36.36;;1.0;False;1.0;0.0;1.0;0.436;327272727;5188241450;;0.0009768;0.000967;13035651.0865504;12203879.2999915;14048515.2391648;12948930.3645112;16165498.5386623;14944817.3540739;16367859.6142572;15117810.1028433;4295859007;OMV AG;COM;Business Organization;4295859007;OMV AG;COM;Business Organization;4PNR68UB7;2024-12-23;757;2024-12-05;465145;0.211451752310062;1;4.729211222301205
20241223;20241223;EUR;465940;TELECOM ITALIA;IT0003497168;7634394;EUR;15;1510;151020;15102015;IT;;;TLIT.MI;MI;;IT;IT;Euronext Milan Electronic Share Market (prev. Borsa Italia MTA (Equities);IT;IT;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};MTAA;0.2418;0.2418;0.2418;0.2418;;1.0;False;1.0;0.0;1.0;0.6644;15329466496;2462708225;;0.0004618;0.000459;53498250.8462054;50288067.7009789;49544554.23048379;45847923.3058521;50432759.203399606;46696788.1013276;54746193.5399032;50586882.659114;4295875783;Telecom Italia SpA;COM;Business Organization;4295875783;Telecom Italia SpA;COM;Business Organization;PFZFQ49K0;2024-12-23;2301;2024-12-05;465940;0.418898958986184;1;2.3872105159205748
20241223;20241223;EUR;465975;VOPAK;NL0009432491;5809428;EUR;50;5020;502060;50206060;NL;;;VOPA.AS1;AS1;;NL;NL;;;NL;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;42.02;42.02;42.02;42.02;;1.0;False;1.0;0.0;1.0;0.4439;125740586;2345398662;;0.0004409;;5998065.88828084;5622594.48168386;6035262.06539093;5572719.65801346;6369113.13283583;5895628.98522854;6265712.03517269;5794705.82145703;4295884874;Koninklijke Vopak NV;COM;Business Organization;4295884874;Koninklijke Vopak NV;COM;Business Organization;TGSYYJ4K4;2024-12-23;685;2024-12-05;465975;0.2046812659403;1;4.885644982729748
20241223;20241223;EUR;466160;VERBUND;AT0000746409;4661607;EUR;65;6510;651010;65101010;AT;;;VERB.VI;VI;;AT;AT;Wienerborse - Main market;AT;AT;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};WBAH;69.55;69.55;69.55;69.55;;1.0;False;1.0;0.0;1.0;0.3878;170233686;4591456160;;0.0008676;0.0008557;8477158.76335712;7959882.52370132;8326614.22123364;7695541.29838093;9453862.02195504;8754373.14583019;10128956.6126151;9365767.30225137;4295859071;Verbund AG;GVTDA;Government Department / Agency;4297255719;Austria, Republic of (Government);GVT;Government;SSCH9JQX9;2024-12-23;1565;2024-12-05;466160;0.272870731902351;1;3.664738951768041
20241223;20241223;EUR;468232;PERNOD RICARD;FR0000120693;4682329;EUR;45;4510;451010;45101015;FR;;;PERP.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;108.05;108.05;108.05;108.05;;1.0;False;1.0;0.0;1.0;0.7811;253328748;21380402941;;0.0039853;0.0039843;66395098.4963895;62245018.8351959;65123432.719270304;60134579.027168505;65271482.9219852;60384221.347442605;65552247.6390288;60578909.4855283;4295867424;Pernod Ricard SA;COM;Business Organization;4295867424;Pernod Ricard SA;COM;Business Organization;QULCM87F6;2024-12-23;989;2024-12-05;468232;0.226753849127253;1;4.410068467851258
20241223;20241223;EUR;468520;PHILIPS;NL0000009538;5986622;EUR;20;2010;201020;20102010;NL;;;PHG.AS1;AS1;;NL;NL;;;NL;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;24.17;24.17;24.17;24.17;;1.0;False;1.0;0.0;1.0;0.8258;939939384;18760800970;;0.0035382;0.0034966;47042631.5261061;43944738.2087026;47706519.693372;43976449.09251311;51510377.4363285;47631555.456023104;48767260.6105016;45064347.8253026;4295884721;Koninklijke Philips NV;COM;Business Organization;4295884721;Koninklijke Philips NV;COM;Business Organization;7HW8RP9R2;2024-12-23;2261;2024-12-05;468520;0.403980141347975;1;2.475369201721808
20241223;20241223;EUR;469678;PORSCHE AUTOMOBIL HLDG PREF;DE000PAH0038;7101069;EUR;40;4010;401010;40101020;DE;;;PSHG_p.DE;DE;;DE;DE;XETRA;DE;DE;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};XETR;35.76;35.76;35.76;35.76;;1.0;False;1.0;0.0;1.0;1.0;153125000;5475750000;;0.0010093;0.0010206;30680485.1340788;28784297.836986706;29465524.5279216;27230559.8528849;32180562.897062395;29797001.277760804;36387168.7659644;33641353.1758813;4295869130;Porsche Automobil Holding SE;COM;Business Organization;4295869130;Porsche Automobil Holding SE;COM;Business Organization;5NVH3W696;2024-12-23;1093;2024-12-05;469678;0.233690668043236;1;4.279161031004397
20241223;20241223;EUR;470384;Kering;FR0000121485;5505072;EUR;40;4020;402040;40204020;FR;;;PRTP.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;234.2;234.2;234.2;234.2;;1.0;False;1.0;0.0;1.0;0.5766;123420778;16666707303;;0.0031412;0.0031063;79603001.2465035;74372143.2045511;83167746.89809549;76616917.4941023;83829659.5299398;77470203.23740791;88260673.76362121;81507240.2725236;4295867170;Kering SA;COM;Business Organization;4295867170;Kering SA;COM;Business Organization;MWP5JF7Y4;2024-12-23;2157;2024-12-05;470384;0.356586452315313;1;2.8043690204914067
20241223;20241223;EUR;470774;PUBLICIS GRP;FR0000130577;4380429;EUR;40;4030;403010;40301020;FR;;;PUBP.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;102.85;102.85;102.85;102.85;;1.0;False;1.0;0.0;1.0;0.9343;254311860;24437527257;;0.0045606;0.0045546;44078641.1200022;41310697.9603391;41533581.2029222;38402570.4805457;43369296.2429079;40172249.1135498;43811042.8890976;40532492.239962704;4295866610;Publicis Groupe SA;COM;Business Organization;4295866610;Publicis Groupe SA;COM;Business Organization;JVM4FJHZ8;2024-12-23;549;2024-12-05;470774;0.19534685669374;1;5.119099518288003
20241223;20241223;EUR;471279;RENAULT;FR0000131906;4712798;EUR;40;4010;401010;40101020;FR;;;RENA.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;46.82;46.82;46.82;46.82;;1.0;False;1.0;0.0;1.0;0.6999;295722284;9690617564;;0.0017938;0.0018061;44522585.0273455;41716023.8770577;44534859.217036895;41133638.499523;49465939.36086;45796495.3694683;48705956.899432704;45050851.2916175;4295867385;Renault SA;COM;Business Organization;4295867385;Renault SA;COM;Business Organization;JQRZYDZJ3;2024-12-23;1693;2024-12-05;471279;0.288958208034541;1;3.460708061563227
20241223;20241223;EUR;471310;RUBIS;FR0013269123;BDT88L2;EUR;40;4040;404010;40401030;FR;;;RUBF.PA1;PA1;;FR;FR;;;FR;{'14':'Europe','15':'Eurozone','16':'Global (all)','17':'Global (developed)','2':'All Europe','23':'Eurozone Official','24':'Developed Market(Stoxx World)','35':'All Europe (Stoxx World)','36':'Western Europe (Stoxx World)','43':'European Union (Stoxx World)','44':'Eurozone (Stoxx World)','47':'Developed Market + K (Stoxx World)','9':'Developed Markets'};;22.96;22.96;22.96;22.96;;1.0;False;1.0;0.0;1.0;0.7884;103158122;1867333663;;0.0003502;0.0003522;4902009.04597333;4580018.67154134;4875785.54361106;4492309.87351796;6059952.39086911;5603746.89457127;6351746.78996523;5867183.36516568;4295867540;Rubis SCA;COM;Business Organization;4295867540;Rubis SCA;COM;Business Organization;S32W2JRJ9;2024-12-23;1925;2024-12-05;471310;0.315819540521952;1;3.166365191803235
