compositionDate;securityDate;inputCurrency;stoxxid;securityName;isin_x;sedol_x;currency_x;icb5_l1;icb5_l2;icb5_l3;icb5_l4;country;BBGTicker;shareClass;RIC;RICExtension;parentStoxxId;countryOfIncorporation;ISO2CountryDom;exchangeName;isoCountryCode;countryCode;isoMicCode;closePrice;adjustedOpenPrice;adjustedOpenGross;adjustedOpenNet;adjustmentFactor;fxLocUsed;isStockConnectSecurity;Foreign Ownership Limit;Foreign Holding;Foreign Headroom;FreeFloat;shares;ffmcap;size;index_weight_close;index_weight_open;ADTV_3m_USD;ADTV_3m_EUR;ADTV_6m_USD;ADTV_6m_EUR;ADTV_9m_USD;ADTV_9m_EUR;ADTV_12m_USD;ADTV_12m_EUR;orgPermId;comName;typeCode;description;ultimateParentOrgPermID;ultimateParentName;ultimateParentTypeCode;ultimateParentTypeDescription;axiomaId;composition_date;index_symbol;security_id;dj_id;name;isin_y;sedol_y;ric;currency_y;icb_sectorl1;icb_sectorl3;bbg_ticker;infocode;vol;vol_rank;geogra_area;was_in_prev_selection;is_selected;rejection_reason;reportDate;inverse;inverse_vol;exclusion;Step 1 icb_sectorl1 exclusion;Step 2 icb_sectorl3 exclusion;Step 3 vol exclusion;Step 3 top 100 by vol asc final rank;divide_attribute_1_vol;weight;capped_weight;cap_limit;cap_factor_mcap_neutral;cap_factor;weight_factor
20250314;20250314;EUR;441920;HEINEKEN HLDG;NL0000008977;B0CCH46;EUR;45;4510;451010;45101010;NL;;;HEIO.AS1;AS1;;NL;NL;;;NL;;68.05;68.05;68.05;68.05;;1.0;False;1.0;0.0;1.0;0.4127;288030168;8089106925;L;0.0001029;0.0001029;15271211.7733157;14660880.4355255;13029153.6201813;12281169.1053028;11657896.2119859;10922779.4737969;10774127.8332839;10073290.1626392;4295884808;Heineken Holding NV;COM;Business Organization;5000040044;L Arche Green NV;COM;Business Organization;RQJKB8F47;2025-03-14;SXLV1E;20480;441920;HEINEKEN HLDG;NL0000008977;B0CCH46;HEIO.AS;EUR;45;451010;HEIO NA Equity;47028;0.221869331;93;NL;Y;Y;;2025-03-14;1;4.507157413297469;False;False;False;False;64.0;4.507157413297469;0.009033081279919216;0.009033081279919216;0.1;1.0;1.0;132741.82630300097
20250314;20250314;EUR;B01MJR;BIOMERIEUX;FR0013280286;BF0LBX7;EUR;20;2010;201020;20102010;FR;;;BIOX.PA1;PA1;;FR;FR;;;FR;;112.6;112.6;112.6;112.6;;1.0;False;1.0;0.0;1.0;0.411;118361220;5477591556;M;6.97e-05;6.97e-05;11009814.314886;10576484.7991332;11566908.9922343;10847117.1156262;10733800.7865127;10014822.0321946;10984935.904702;10228360.849089;5000073706;Biomerieux SA;COM;Business Organization;5000920991;Compagnie Merieux Alliance SAS;COM;Business Organization;PADCPUMG9;2025-03-14;SXLV1E;20910;B01MJR;BIOMERIEUX;FR0013280286;BF0LBX7;BIOX.PA;EUR;20;201020;BIM FP Equity;19285;0.22273343;94;FR;N;Y;;2025-03-14;1;4.489671801848514;False;False;False;False;65.0;4.489671801848514;0.008998037252173147;0.008998037252173147;0.1;1.0;1.0;79911.52088963719
20250314;20250314;EUR;453478;L'OREAL;FR0000120321;4057808;EUR;40;4020;402040;40204035;FR;;;OREP.PA1;PA1;;FR;FR;;;FR;;354.85;354.85;354.85;354.85;;1.0;False;1.0;0.0;1.0;0.451;534311946;85509867911;L;0.0010877;0.0010877;157936548.514381;151532692.828878;159952108.073272;149990919.093973;154570736.91141;144137368.868679;149331662.775108;139059525.674666;4295867384;L'Oreal SA;COM;Business Organization;4295867384;L'Oreal SA;COM;Business Organization;M517B87V5;2025-03-14;SXLV1E;20283;453478;L'OREAL;FR0000120321;4057808;OREP.PA;EUR;40;402040;OR FP Equity;46779;0.222870575;96;FR;N;Y;;2025-03-14;1;4.486909050241379;False;False;False;False;66.0;4.486909050241379;0.008992500245688782;0.008992500245688782;0.1;1.0;1.0;25341.694365756746
20250314;20250314;EUR;424910;DSM FIRMENICH AG;CH1216478797;BPCPSD6;EUR;45;4510;451020;45102020;NL;;;DSFIR.AS1;AS1;;CH;NL;;;NL;;95.96;95.96;95.96;95.96;;1.0;False;1.0;0.0;1.0;0.6888;265676388;17560478105;L;0.0002234;0.0002234;45455578.6566845;43604927.7053047;49837014.1189944;46690100.3900129;50156547.7197892;46694584.5437317;49735586.3908322;46251161.3519766;5083481739;DSM-Firmenich AG;COM;Business Organization;5083481739;DSM-Firmenich AG;COM;Business Organization;7G628VD40;2025-03-14;SXLV1E;20299;424910;DSM FIRMENICH AG;CH1216478797;BPCPSD6;DSFIR.AS;EUR;45;451020;DSFIR NA Equity;363496;0.222997462;97;NL;N;Y;;2025-03-14;1;4.484355969934761;False;False;False;False;67.0;4.484355969934761;0.008987383454813938;0.008987383454813938;0.1;1.0;1.0;93657.60165500145
20250314;20250314;EUR;461785;DEUTSCHE POST;DE0005552004;4617859;EUR;50;5020;502060;50206040;DE;;;DHLn.DE;DE;;DE;DE;XETRA;DE;DE;XETR;41.72;41.72;41.72;41.72;;1.0;False;1.0;0.0;1.0;0.8301;1200000000;41558126400;L;0.0005286;0.0005286;92553638.9254477;88843568.0605293;93304360.4362148;87495938.1032567;93445107.4216107;87114576.8599215;99631744.3514738;92670739.717799;4295869983;Deutsche Post AG;COM;Business Organization;4295869983;Deutsche Post AG;COM;Business Organization;U8AWF9PY3;2025-03-14;SXLV1E;20729;461785;DEUTSCHE POST;DE0005552004;4617859;DHLn.DE;EUR;50;502060;DHL GY Equity;14525;0.225441204;98;DE;Y;Y;;2025-03-14;1;4.4357463598358;False;False;False;False;68.0;4.4357463598358;0.00888996183876085;0.00888996183876085;0.1;1.0;1.0;213086.3336232227
20250314;20250314;EUR;711131;Industria de Diseno Textil SA;ES0148396007;BP9DL90;EUR;40;4040;404010;40401020;ES;;;ITX.MC;MC;;ES;ES;Madrid Stock Exchange;ES;ES;XMAD;44.61;44.61;44.61;44.61;;1.0;False;1.0;0.0;1.0;0.3566;3116652000;49579469384;L;0.0006307;0.0006307;89152238.958062;85547457.2256418;94311036.4067379;88368755.1508093;87015166.0995993;81135778.8975107;85038872.6733185;79162317.4818793;4295889432;Industria de Diseno Textil SA;COM;Business Organization;4297816551;Pontegadea Inversiones SL;COM;Business Organization;12UJ4G7D7;2025-03-14;SXLV1E;20409;711131;Industria de Diseno Textil SA;ES0148396007;BP9DL90;ITX.MC;EUR;40;404010;ITX SQ Equity;1701;0.226091915;99;ES;Y;Y;;2025-03-14;1;4.422979919472131;False;False;False;False;69.0;4.422979919472131;0.008864375802400098;0.008864375802400098;0.1;1.0;1.0;198708.26725846445
20250314;20250314;EUR;DE80DC;KNORR BREMSE;DE000KBX1006;BD2P9X9;EUR;50;5020;502060;50206025;DE;;;KBX.DE;DE;;DE;DE;XETRA;DE;DE;XETR;89.05;89.05;89.05;89.05;;1.0;False;1.0;0.0;1.0;0.4101;161200000;5886928086;M;7.49e-05;7.49e-05;10561831.6324914;10133297.6746958;10235856.0841287;9601824.00247938;10544523.8224416;9831490.57566523;10902398.946564;10145478.5899496;4295869167;Knorr Bremse AG;COM;Business Organization;4296078746;Stella Vermoegensverwaltungs GmbH;COM;Business Organization;X4JG31UP8;2025-03-14;SXLV1E;41946;DE80DC;KNORR BREMSE;DE000KBX1006;BD2P9X9;KBX.DE;EUR;50;502060;KBX GY Equity;309190;0.226823167;101;DE;N;N;Not in top 100;2025-03-14;1;4.40872073706651;False;False;False;False;70.0;4.40872073706651;0.00883579806662474;0.00883579806662474;0.1;1.0;1.0;99222.88676726265
20250314;20250314;EUR;705339;RECORDATI;IT0003828271;B07DRZ5;EUR;20;2010;201030;20103015;IT;;;RECI.MI;MI;;IT;IT;Euronext Milan Electronic Share Market (prev. Borsa Italia MTA (Equities);IT;IT;MTAA;52.95;52.95;52.95;52.95;;1.0;False;1.0;0.0;1.0;0.4818;209125156;5335056684;M;6.79e-05;6.79e-05;20053856.0909408;19245212.0660972;17139596.6713371;16157978.7825395;15595537.8344203;14609009.2927365;14933380.1605738;13955657.7554891;4295875399;Recordati Industria Chimica e Farmaceutica SpA;COM;Business Organization;4295875399;Recordati Industria Chimica e Farmaceutica SpA;COM;Business Organization;QUQT4YPJ9;2025-03-14;SXLV1E;19947;705339;RECORDATI;IT0003828271;B07DRZ5;RECI.MI;EUR;20;201030;REC IM Equity;46773;0.227079668;102;IT;Y;N;Not in top 100;2025-03-14;1;4.4037408051873665;False;False;False;False;71.0;4.4037408051873665;0.008825817467921875;0.008825817467921875;0.1;1.0;1.0;166682.10515433192
20250314;20250314;EUR;481830;SODEXO;FR0000121220;7062713;EUR;40;4050;405010;40501040;FR;;;EXHO.PA1;PA1;;FR;FR;;;FR;;74.95;74.95;74.95;74.95;;1.0;False;1.0;0.0;1.0;0.5725;147454887;6327123314;M;8.05e-05;8.05e-05;16959872.076215;16289929.1877157;19836851.9829747;18540166.7520303;19409551.2819909;18058172.8044191;18850695.7977475;17521180.9649334;4295866614;Sodexo SA;COM;Business Organization;4295867642;Bellon SA;COM;Business Organization;JMH1YGTV1;2025-03-14;SXLV1E;19794;481830;SODEXO;FR0000121220;7062713;EXHO.PA;EUR;40;405010;SW FP Equity;49070;0.228638065;103;FR;Y;N;Not in top 100;2025-03-14;1;4.373724908842279;False;False;False;False;72.0;4.373724908842279;0.008765660698030751;0.008765660698030751;0.1;1.0;1.0;116953.4449370347
20250314;20250314;EUR;505125;UPM KYMMENE;FI0009005987;5051252;EUR;55;5510;551010;55101015;FI;;;UPM.HE;HE;;FI;FI;Nasdaq Nordic Helsinki;FI;FI;XHEL;27.3;27.3;27.3;27.3;;1.0;False;1.0;0.0;1.0;1.0;533735699;14570984583;L;0.0001853;0.0001853;36233409.8323857;34766205.04986;35301375.397423;33115898.2925665;33976389.519682;31688404.7001713;34182611.278648;31821666.9388771;4295866353;UPM-Kymmene Oyj;COM;Business Organization;4295866353;UPM-Kymmene Oyj;COM;Business Organization;YQ9YFMU89;2025-03-14;SXLV1E;19582;505125;UPM KYMMENE;FI0009005987;5051252;UPM.HE;EUR;55;551010;UPM FH Equity;35722;0.228794366;105;FI;N;N;Not in top 100;2025-03-14;1;4.370736996207328;False;False;False;False;73.0;4.370736996207328;0.008759672431987683;0.008759672431987683;0.1;1.0;1.0;320867.12205083086
20250314;20250314;EUR;444747;HUHTAMAKI;FI0009000459;4447476;EUR;50;5020;502030;50203030;FI;;;HUH1V.HE;HE;;FI;FI;Nasdaq Nordic Helsinki;FI;FI;XHEL;34.74;34.74;34.74;34.74;;1.0;False;1.0;0.0;1.0;0.895;107760385;3350518219;M;4.26e-05;4.26e-05;5269155.37048775;5051706.5284688;5300602.77947155;4972735.93669715;4997547.25364639;4664494.40628032;5331297.61650169;4965940.85399093;4295866419;Huhtamaki Oyj;COM;Business Organization;4295866419;Huhtamaki Oyj;COM;Business Organization;8SF5F9CK2;2025-03-14;SXLV1E;20446;444747;HUHTAMAKI;FI0009000459;4447476;HUH1V.HE;EUR;50;502030;HUH1V FH Equity;40861;0.22909548;106;FI;N;N;Not in top 100;2025-03-14;1;4.364992273090678;False;False;False;False;74.0;4.364992273090678;0.00874815906644819;0.00874815906644819;0.1;1.0;1.0;251818.05027196862
20250314;20250314;EUR;B0R7JF;IPSEN;FR0010259150;B0R7JF1;EUR;20;2010;201030;20103015;FR;;;IPN.PA1;PA1;;FR;FR;;;FR;;109.6;109.6;109.6;109.6;;1.0;False;1.0;0.0;1.0;0.4338;83814526;3984918055;M;5.07e-05;5.07e-05;8572714.62058416;8228649.38608127;8042099.42046618;7556732.4902083;8344392.24701665;7788627.08443292;8369167.65863185;7796859.17862554;4295868520;Ipsen SA;COM;Business Organization;4295868520;Ipsen SA;COM;Business Organization;LZ5YLPPX4;2025-03-14;SXLV1E;20370;B0R7JF;IPSEN;FR0010259150;B0R7JF1;IPN.PA;EUR;20;201030;IPN FP Equity;28250;0.229249598;107;FR;N;N;Not in top 100;2025-03-14;1;4.362057812637909;False;False;False;False;75.0;4.362057812637909;0.008742277927328361;0.008742277927328361;0.1;1.0;1.0;79765.30955591571
20250314;20250314;EUR;469678;PORSCHE AUTOMOBIL HLDG PREF;DE000PAH0038;7101069;EUR;40;4010;401010;40101020;DE;;;PSHG_p.DE;DE;;DE;DE;XETRA;DE;DE;XETR;38.12;38.12;38.12;38.12;;1.0;False;1.0;0.0;1.0;1.0;153125000;5837125000;M;7.43e-05;7.43e-05;27161237.0960419;26066409.3896919;29519380.0520246;27666068.1306481;30517412.510414;28441137.691516;32661422.9772586;30370297.8885228;4295869130;Porsche Automobil Holding SE;COM;Business Organization;4295869130;Porsche Automobil Holding SE;COM;Business Organization;5NVH3W696;2025-03-14;SXLV1E;20004;469678;PORSCHE AUTOMOBIL HLDG PREF;DE000PAH0038;7101069;PSHG_p.DE;EUR;40;401010;PAH3 GY Equity;48174;0.229554431;110;DE;N;N;Not in top 100;2025-03-14;1;4.356265290300582;False;False;False;False;76.0;4.356265290300582;0.008730668764325879;0.008730668764325879;0.1;1.0;1.0;229031.18479343862
20250314;20250314;EUR;BE601W;LOTUS BAKERIES;BE0003604155;4224992;EUR;45;4510;451020;45102020;BE;;;LOTB.BR1;BR1;;BE;BE;;;BE;;8240.0;8240.0;8240.0;8240.0;;1.0;False;1.0;0.0;1.0;0.5;816013;3361973560;M;4.28e-05;4.28e-05;6650423.07023476;6382278.25396825;6066469.23532409;5700857.59689922;5764976.0725872;5382821.07692308;5598629.01500912;5217006.6015625;4295859238;Lotus Bakeries NV;COM;Business Organization;4295859238;Lotus Bakeries NV;COM;Business Organization;ZYF68BJW7;2025-03-14;SXLV1E;39983;BE601W;LOTUS BAKERIES;BE0003604155;4224992;LOTB.BR;EUR;45;451020;LOTB BB Equity;35499;0.229830433;112;BE;N;N;Not in top 100;2025-03-14;1;4.351033877223736;False;False;False;False;77.0;4.351033877223736;0.008720184156135232;0.008720184156135232;0.1;1.0;1.0;1058.274776230004
20250314;20250314;EUR;435435;FUCHS PREF;DE000A3E5D64;BNHRG84;EUR;55;5520;552010;55201020;DE;;;FPE3_p.DE;DE;;DE;DE;XETRA;DE;DE;XETR;48.28;48.28;48.28;48.28;;1.0;False;1.0;0.0;1.0;1.0;65500000;3162340000;M;4.02e-05;4.02e-05;4527867.7270898;4344762.13982856;3790845.93576867;3569597.21674083;3736193.73108263;3494967.20659458;3849191.66191222;3590721.04816669;5040186258;Fuchs Se;COM;Business Organization;5040186258;Fuchs Se;COM;Business Organization;R1BYUNVD8;2025-03-14;SXLV1E;20568;435435;FUCHS PREF;DE000A3E5D64;BNHRG84;FPE3_p.DE;EUR;55;552010;FPE3 GY Equity;46563;0.232153899;115;DE;Y;N;Not in top 100;2025-03-14;1;4.3074874223844075;False;False;False;False;78.0;4.3074874223844075;0.008632909932063214;0.008632909932063214;0.1;1.0;1.0;178809.23637247752
20250314;20250314;EUR;442990;HOCHTIEF;DE0006070006;5108664;EUR;50;5010;501010;50101010;DE;;;HOTG.DE;DE;;DE;DE;XETRA;DE;DE;XETR;169.9;169.9;169.9;169.9;;1.0;False;1.0;0.0;1.0;0.2429;77711300;3207045103;M;4.08e-05;4.08e-05;8074072.40290107;7745632.35638213;6058409.27946465;5727058.00790378;5874403.4780246;5508402.32883996;6024757.13492966;5631051.81981193;4295869084;Hochtief AG;COM;Business Organization;4295889547;ACS Actividades de Construccion y Servicios SA;COM;Business Organization;9TVH4KBF4;2025-03-14;SXLV1E;20461;442990;HOCHTIEF;DE0006070006;5108664;HOTG.DE;EUR;50;501010;HOT GY Equity;46882;0.232921527;116;DE;N;N;Not in top 100;2025-03-14;1;4.293291448325427;False;False;False;False;79.0;4.293291448325427;0.008604458876161757;0.008604458876161757;0.1;1.0;1.0;50644.25471549003
20250314;20250314;EUR;417754;CARREFOUR;FR0000120172;5641567;EUR;45;4520;452010;45201010;FR;;;CARR.PA1;PA1;;FR;FR;;;FR;;12.87;12.87;12.87;12.87;;1.0;False;1.0;0.0;1.0;0.8271;677969188;7216830819;M;9.18e-05;9.18e-05;36356865.5812481;34870398.8256389;37015735.5430595;34712568.9731673;34619436.0844193;32313630.4805619;33177374.8792776;30914236.3758298;4295866751;Carrefour SA;COM;Business Organization;4295866751;Carrefour SA;COM;Business Organization;QLQRDBF39;2025-03-14;SXLV1E;20839;417754;CARREFOUR;FR0000120172;5641567;CARR.PA;EUR;45;452010;CA FP Equity;46674;0.233235828;117;FR;N;N;Not in top 100;2025-03-14;1;4.287505948700129;False;False;False;False;80.0;4.287505948700129;0.008592863787823798;0.008592863787823798;0.1;1.0;1.0;667666.1839800931
20250314;20250314;EUR;474184;MERCK;DE0006599905;4741844;EUR;20;2010;201030;20103015;DE;;;MRCG.DE;DE;;DE;DE;XETRA;DE;DE;XETR;134.4;134.4;134.4;134.4;;1.0;False;1.0;0.0;1.0;1.0;129242252;17370158669;L;0.000221;0.000221;43216046.840141;41497289.1354349;44305736.5541375;41546523.263381;44880482.8951989;41842980.9017143;45693189.344722;42519278.1962077;4295869098;Merck KGaA;COM;Business Organization;4297225165;E Merck KG;COM;Business Organization;51P6D8C66;2025-03-14;SXLV1E;20197;474184;MERCK;DE0006599905;4741844;MRCG.DE;EUR;20;201030;MRK GY Equity;22622;0.234554268;119;DE;N;N;Not in top 100;2025-03-14;1;4.2634056865680225;False;False;False;False;81.0;4.2634056865680225;0.00854456291728744;0.00854456291728744;0.1;1.0;1.0;63575.616944102985
20250314;20250314;EUR;441930;HEINEKEN;NL0000009165;7792559;EUR;45;4510;451010;45101010;NL;;;HEIN.AS1;AS1;;NL;NL;;;NL;;77.6;77.6;77.6;77.6;;1.0;False;1.0;0.0;1.0;0.4999;576002613;22344431604;L;0.0002842;0.0002842;63769273.4841023;61226914.5067862;60217194.6141878;56629535.6403419;58742050.3638282;54888313.6961763;58630483.6605575;54676511.8006868;4295884692;Heineken NV;COM;Business Organization;5000040044;L Arche Green NV;COM;Business Organization;CRSYR8BU0;2025-03-14;SXLV1E;20481;441930;HEINEKEN;NL0000009165;7792559;HEIN.AS;EUR;45;451010;HEIA NA Equity;46164;0.234683621;121;NL;Y;N;Not in top 100;2025-03-14;1;4.261055781136085;False;False;False;False;82.0;4.261055781136085;0.008539853322121274;0.008539853322121274;0.1;1.0;1.0;110049.65621290304
20250314;20250314;EUR;401225;AIRBUS;NL0000235190;4012250;EUR;50;5020;502010;50201010;FR;;;AIR.PA1;PA1;;NL;FR;;;FR;;162.22;162.22;162.22;162.22;;1.0;False;1.0;0.0;1.0;0.7427;792283683;95454967201;L;0.0012142;0.0012142;195987296.253471;188101908.10925;186170415.420368;174964708.843396;184002350.327971;171918062.526254;175206007.907719;163417709.523269;4295884955;Airbus SE;COM;Business Organization;4295884955;Airbus SE;COM;Business Organization;8Z8JPAMN3;2025-03-14;SXLV1E;20693;401225;AIRBUS;NL0000235190;4012250;AIR.PA;EUR;50;502010;AIR FP Equity;18393;0.235120703;122;FR;N;N;Not in top 100;2025-03-14;1;4.253134612310172;False;False;False;False;83.0;4.253134612310172;0.008523978003095288;0.008523978003095288;0.1;1.0;1.0;52545.78968743242
20250314;20250314;EUR;468232;PERNOD RICARD;FR0000120693;4682329;EUR;45;4510;451010;45101015;FR;;;PERP.PA1;PA1;;FR;FR;;;FR;;96.22;96.22;96.22;96.22;;1.0;False;1.0;0.0;1.0;0.7811;253328748;19039540685;L;0.0002422;0.0002422;75012854.1310201;71984671.7606141;72092268.8920446;67665799.7384736;68706609.1720942;64124215.0905684;66665240.2332242;62110535.9269991;4295867424;Pernod Ricard SA;COM;Business Organization;4295867424;Pernod Ricard SA;COM;Business Organization;QULCM87F6;2025-03-14;SXLV1E;20050;468232;PERNOD RICARD;FR0000120693;4682329;PERP.PA;EUR;45;451010;RI FP Equity;46786;0.236446034;123;FR;N;N;Not in top 100;2025-03-14;1;4.2292948758024;False;False;False;False;84.0;4.2292948758024;0.008476199268558254;0.008476199268558254;0.1;1.0;1.0;88091.86518975529
20250314;20250314;EUR;401190;AKZO NOBEL;NL0013267909;BJ2KSG2;EUR;55;5520;552010;55201020;NL;;;AKZO.AS1;AS1;;NL;NL;;;NL;;60.2;60.2;60.2;60.2;;1.0;False;1.0;0.0;1.0;1.0;170775688;10280696418;M;0.0001308;0.0001308;29186261.1148271;28025989.8104363;29102604.0984963;27292660.8054582;28215481.6180375;26312808.0182894;28925876.1575655;26935074.7880521;4295884730;Akzo Nobel NV;COM;Business Organization;4295884730;Akzo Nobel NV;COM;Business Organization;5TGDUQTW6;2025-03-14;SXLV1E;21088;401190;AKZO NOBEL;NL0013267909;BJ2KSG2;AKZO.AS;EUR;55;552010;AKZA NA Equity;46444;0.23674026;124;NL;Y;N;Not in top 100;2025-03-14;1;4.224038615147251;False;False;False;False;85.0;4.224038615147251;0.00846566486175313;0.00846566486175313;0.1;1.0;1.0;140625.6621553676
20250314;20250314;EUR;B09DHL;MTU AERO ENGINES;DE000A0D9PT0;B09DHL9;EUR;50;5020;502010;50201010;DE;;;MTXGn.DE;DE;;DE;DE;XETRA;DE;DE;XETR;322.2;322.2;322.2;322.2;;1.0;False;1.0;0.0;1.0;1.0;53824489;17342250356;M;0.0002206;0.0002206;43153436.1776265;41363118.875771;39264232.4630618;36953538.9983662;36257321.3560511;33926988.4985973;35876481.0131402;33486335.694308;4295868681;MTU Aero Engines AG;COM;Business Organization;4295868681;MTU Aero Engines AG;COM;Business Organization;54635LVF7;2025-03-14;SXLV1E;20159;B09DHL;MTU AERO ENGINES;DE000A0D9PT0;B09DHL9;MTXGn.DE;EUR;50;502010;MTX GY Equity;24347;0.238268296;127;DE;Y;N;Not in top 100;2025-03-14;1;4.196949475812762;False;False;False;False;86.0;4.196949475812762;0.00841137379202267;0.00841137379202267;0.1;1.0;1.0;26106.063910684883
20250314;20250314;EUR;462220;ORION B;FI0009014377;B17NY40;EUR;20;2010;201030;20103015;FI;;;ORNBV.HE;HE;;FI;FI;Nasdaq Nordic Helsinki;FI;FI;XHEL;54.6;54.6;54.6;54.6;;1.0;False;1.0;0.0;1.0;1.0;108159969;5905534307;M;7.51e-05;7.51e-05;10870372.1960756;10438479.7895039;10301168.9747835;9666616.41481494;10000612.4252383;9327456.96244323;9859609.90769954;9182085.08068293;4295866566;Orion Oyj;COM;Business Organization;4295866566;Orion Oyj;COM;Business Organization;2AG6KM6N0;2025-03-14;SXLV1E;20083;462220;ORION B;FI0009014377;B17NY40;ORNBV.HE;EUR;20;201030;ORNBV FH Equity;23754;0.239081472;128;FI;N;N;Not in top 100;2025-03-14;1;4.182674598891545;False;False;False;False;87.0;4.182674598891545;0.008382764601868858;0.008382764601868858;0.1;1.0;1.0;153530.48721371533
20250314;20250314;EUR;533004;DASSAULT SYSTEMS;FR0014003TT8;BM8H5Y5;EUR;10;1010;101010;10101015;FR;;;DAST.PA1;PA1;;FR;FR;;;FR;;38.45;38.45;38.45;38.45;;1.0;False;1.0;0.0;1.0;0.5407;1339460603;27847272082;L;0.0003542;0.0003542;59462131.2699807;57039441.5642442;55761293.3102374;52394127.5844822;54784987.7112089;51163002.8922991;55786184.2879002;51997205.0960652;4295867357;Dassault Systemes SE;COM;Business Organization;5000052224;Groupe Industriel Marcel Dassault SAS;COM;Business Organization;8RN36PQ52;2025-03-14;SXLV1E;20742;533004;DASSAULT SYSTEMS;FR0014003TT8;BM8H5Y5;DAST.PA;EUR;10;101010;DSY FP Equity;42230;0.240092464;129;FR;N;N;Not in top 100;2025-03-14;1;4.165062007110727;False;False;False;False;88.0;4.165062007110727;0.008347466084750997;0.008347466084750997;0.1;1.0;1.0;217099.2479779193
20250314;20250314;EUR;491062;UCB;BE0003739530;5596991;EUR;20;2010;201030;20103015;BE;;;UCB.BR1;BR1;;BE;BE;;;BE;;180.6;180.6;180.6;180.6;;1.0;False;1.0;0.0;1.0;0.6375;194505658;22393922670;L;0.0002849;0.0002849;38685618.7760976;37150957.3580692;39445903.4149622;37094839.8962431;39450202.7440572;36849409.1779845;39165130.3082119;36507275.618409;4295859381;Ucb SA;COM;Business Organization;4295859381;Ucb SA;COM;Business Organization;QVSAMQ8Q6;2025-03-14;SXLV1E;19606;491062;UCB;BE0003739530;5596991;UCB.BR;EUR;20;201030;UCB BB Equity;46601;0.241362925;130;BE;N;N;Not in top 100;2025-03-14;1;4.1431383879690715;False;False;False;False;89.0;4.1431383879690715;0.008303527563084927;0.008303527563084927;0.1;1.0;1.0;45977.450515420416
20250314;20250314;EUR;FR504F;SPIE;FR0012757854;BYZFYS3;EUR;50;5010;501010;50101015;FR;;;SPIE.PA1;PA1;;FR;FR;;;FR;;39.4;39.4;39.4;39.4;;1.0;False;1.0;0.0;1.0;0.9491;166907584;6241432326;S;7.94e-05;7.94e-05;8046339.83384389;7722869.67344302;8316365.13547722;7799821.38141309;8937001.06874084;8336580.60571375;8781418.11410131;8174016.74888704;5037478590;Spie SA;COM;Business Organization;5037478590;Spie SA;COM;Business Organization;XPB2BUHS6;2025-03-14;SXLV1E;38187;FR504F;SPIE;FR0012757854;BYZFYS3;SPIE.PA;EUR;50;501010;SPIE FP Equity;283502;0.242747314;132;FR;N;N;Not in top 100;2025-03-14;1;4.119510051509777;False;False;False;False;90.0;4.119510051509777;0.008256172508851323;0.008256172508851323;0.1;1.0;1.0;209547.52560536354
20250314;20250314;EUR;557955;FORTUM;FI0009007132;5579550;EUR;65;6510;651010;65101015;FI;;;FORTUM.HE;HE;;FI;FI;Nasdaq Nordic Helsinki;FI;FI;XHEL;15.59;15.59;15.59;15.59;;1.0;False;1.0;0.0;1.0;0.4874;897264465;6817923257;M;8.67e-05;8.67e-05;22486571.1747027;21592492.1288476;21606584.6465577;20287768.768891;21284785.9199794;19857562.6615724;23501287.0198172;21866176.3591372;4295866494;Fortum Oyj;GVTDA;Government Department / Agency;4296537638;Finland, Republic of (Government);GVT;Government;HGVW944H5;2025-03-14;SXLV1E;20582;557955;FORTUM;FI0009007132;5579550;FORTUM.HE;EUR;65;651010;FORTUM FH Equity;38473;0.243766476;134;FI;N;N;Not in top 100;2025-03-14;1;4.1022868132203705;False;False;False;False;91.0;4.1022868132203705;0.008221654319867593;0.008221654319867593;0.1;1.0;1.0;527367.1789523793
20250314;20250314;EUR;476837;SAINT GOBAIN;FR0000125007;7380482;EUR;50;5010;501010;50101035;FR;;;SGOB.PA1;PA1;;FR;FR;;;FR;;98.58;98.58;98.58;98.58;;1.0;False;1.0;0.0;1.0;1.0;504005802;49684891961;L;0.000632;0.000632;96569600.961979;92734330.9207654;92332752.4259846;86929258.7840124;88321930.812098;82642009.5875092;85424336.6670925;79751608.1798171;4295867362;Compagnie de Saint Gobain SA;COM;Business Organization;4295867362;Compagnie de Saint Gobain SA;COM;Business Organization;UAK7P29Y4;2025-03-14;SXLV1E;19885;476837;SAINT GOBAIN;FR0000125007;7380482;SGOB.PA;EUR;50;501010;SGO FP Equity;40174;0.243793132;135;FR;N;N;Not in top 100;2025-03-14;1;4.101838274919082;False;False;False;False;92.0;4.101838274919082;0.008220755375685892;0.008220755375685892;0.1;1.0;1.0;83391.71612584594
